RelationshipId,ParentAsset,ChildAsset,RelationshipType,Start,End,CreatedByLine,ClosedByLine
9641af4b-7d62-5ca6-8b9f-9c357bdf6de0,DL-UM-40002,GEO-UM-40002,Kit,2021-01-18T19:42:08Z,2022-05-25T20:13:45Z,303d12ae-129d-5b36-b190-a7b8a2008160,cf6c1c4a-2605-582b-86b8-4272c8cc9c79
b128ca7e-b25a-5423-aac5-023697e09627,DL-UM-40002,MDM-3000000000,Kit,2021-01-18T19:42:08Z,2022-05-25T20:13:45Z,303d12ae-129d-5b36-b190-a7b8a2008160,cf6c1c4a-2605-582b-86b8-4272c8cc9c79
1ea0e9a8-f156-54a5-8fef-37f6e26a2a71,DL-UM-40018,GEO-UM-40018,Kit,2021-01-29T11:44:45Z,2022-08-24T18:50:36Z,ab288517-0fb9-5a3b-a0fd-c9e47fcb2a24,655a7d98-a2b0-5f68-a906-650b85f84c78
0603cb51-bc01-5411-b45b-a5a711a88c70,DL-UM-40013,GEO-UM-40013,Kit,2021-02-01T21:50:16Z,2021-03-01T18:47:04Z,5740ca97-027a-507b-8677-7a8d4decbe14,332085eb-2493-5f81-870d-17d9982e8603
4a2291d1-b1f8-5238-ba9e-1022d5132124,DL-UM-40016,MDM-3000000002,Kit,2021-02-01T12:46:35Z,2022-03-07T22:12:54Z,223286cb-ddfc-5a7b-a81a-1da84c901be7,8329b05f-8c27-596a-947c-676b4a48d53a
4e9f6379-090b-5676-a899-e5ebfdcfa54a,DL-UM-40016,GEO-UM-40016,Kit,2021-02-01T12:46:35Z,2022-03-07T22:12:54Z,223286cb-ddfc-5a7b-a81a-1da84c901be7,8329b05f-8c27-596a-947c-676b4a48d53a
97750613-29cb-5d78-a127-9bec2a484ca2,DL-UM-40028,GEO-UM-40028,Kit,2021-02-01T22:38:53Z,2021-02-17T18:47:41Z,8c19b6fb-dfd7-57e0-af77-b6c973aec116,3707b2d1-ba3f-565c-bf90-6a9a0fead1af
76a8ce3e-3cbe-5551-93b1-74442706ff59,DL-UM-40008,GEO-UM-40008,Kit,2021-02-16T15:45:06Z,2022-01-17T20:36:07Z,e5db7481-a3bf-5903-83f6-5687604bbee5,56904722-fe1f-5c3e-b635-c30aeb0563b1
111f39ad-ee7f-5dd2-94b8-18166edc2c86,DL-UM-40022,GEO-UM-40022,Kit,2021-02-19T00:06:54Z,2021-05-10T19:18:26Z,3c953f29-3aaa-57e0-973c-49f1d636c9f2,2328298b-ea11-5fa7-90d6-59ac4394a986
52fa8ab4-cf47-5d2e-aad2-93c9edeab59d,DL-D10-300002,GEO-C22-450000,Kit,2021-02-26T14:45:05Z,2021-04-09T21:19:39Z,e226ac19-66fc-575a-b4d2-73e4e95e3695,cd0da1c7-cdd3-505b-8440-5530fe39a26b
952fb479-0b97-5c71-ad79-0c2db9df5d5e,DL-D10-300002,SLM-S50-500006,Kit,2021-02-26T14:45:05Z,2021-04-09T21:19:39Z,e226ac19-66fc-575a-b4d2-73e4e95e3695,cd0da1c7-cdd3-505b-8440-5530fe39a26b
1944b1af-fa46-5d58-b72b-4703213c06c5,DL-D10-300002,GEO-C22-450001,Kit,2021-02-26T14:45:05Z,2021-04-09T21:19:39Z,e226ac19-66fc-575a-b4d2-73e4e95e3695,cd0da1c7-cdd3-505b-8440-5530fe39a26b
d2707f12-f07e-50ff-ad4d-657b6a528cae,DL-D10-300002,GEO-V12-400008,Kit,2021-02-26T14:45:05Z,2021-04-09T21:19:39Z,e226ac19-66fc-575a-b4d2-73e4e95e3695,cd0da1c7-cdd3-505b-8440-5530fe39a26b
f2b905c5-d556-504e-bb25-274fd8f47caf,DL-UM-40030,GEO-UM-40030,Kit,2021-03-01T19:06:12Z,2021-07-12T21:25:41Z,eeb31b4a-d2b6-5d9d-9c6b-06b5b96a38cd,50c82f1d-d57b-5daf-bed0-ad7586b0b5d4
c1fbbce1-63ae-5b15-9203-ebb3438d73a1,DL-BE-30007,GEO-BG-30017,Kit,2021-03-01T15:32:27Z,2021-09-07T17:30:27Z,10324e80-1c86-5f11-84f7-c008af8eb63f,c3d13851-d4b6-5d87-9527-2c09ff85a0c1
0201fe35-7ff5-5e46-bb0c-430d3f435afb,DL-D10-300003,GEO-V12-400004,Kit,2021-03-04T18:31:36Z,2021-04-02T20:44:37Z,d81b8dcb-efff-53b0-ae34-eacad338f1a0,7426cc84-f5fe-5ecf-ba0e-e8f1bfe92adb
1fd5b69f-e087-5058-a49d-da170ca17592,DL-BE-30020,GEO-BG-30022,Kit,2021-03-08T20:35:40Z,2022-01-10T21:24:19Z,36d75bd9-45bf-51de-bf1f-689be4b5bc3a,3b8aaba3-0f1c-55f2-97a3-5a3ac90a9b5a
c9d20906-3ea2-5ab4-bc71-ef5bf9304f3d,DL-BE-30051,GEO-BG-30032,Kit,2021-03-11T11:07:25Z,2021-07-19T17:34:42Z,631ff62d-e101-577b-839f-74bcf79564d6,e7b4c662-63a9-5687-b234-bd82f5cc1f30
71f6ce91-c686-549c-967f-b014678ae0e7,DL-UM-40031,GEO-UM-40031,Kit,2021-03-15T17:53:00Z,2021-04-07T18:38:13Z,32f4907f-d8de-55cb-b035-edee49fb7358,72ce1465-257e-57fb-9efd-9194f0450d14
ebd59587-2f0d-517b-bdd3-98409adff47f,DL-UM-40028,GEO-UM-40028,Kit,2021-03-16T17:29:59Z,2021-12-13T19:56:37Z,2d97f81d-d188-526a-9aef-7a2ccebbc92c,396b3adc-8d49-5297-8419-c5a415a01ccc
6685d75d-9efc-5cee-8c1f-967eb1338667,DL-D10-300001,GEO-V12-400002,Kit,2021-03-26T19:15:56Z,2021-07-30T17:25:47Z,7d1acb98-b5cb-5f9e-a920-cfb2aa1202ae,104360a8-3d6b-5a9f-b443-d0f2e3462447
cc53e47c-28ef-5a67-85fb-3b937cf49ad6,DL-UM-40013,GEO-UM-40013,Kit,2021-03-30T20:33:10Z,2022-01-19T21:33:29Z,ad2510a3-792c-5be7-99d5-42084a9162a3,fba3328d-92e6-56af-9147-1d554654061a
5ec85d61-131c-5eea-9916-84a5e39a2db7,DL-BE-30018,GEO-BG-30021,Kit,2021-04-01T14:35:30Z,2021-11-15T21:50:02Z,c3c0e37f-7638-5ef0-a28f-f38c339b9a49,4a2772d5-6c6e-5654-ab01-8aad009fb203
bfdb0710-a114-5f82-8c0f-f080385fb559,DL-UM-40019,GEO-UM-40019,Kit,2021-04-06T11:19:44Z,2021-06-11T18:38:45Z,cb68b683-8b08-5990-ad49-5b101c2b721e,0c6e5727-3712-586a-82c6-d37f8dc02fc1
e52eaf06-c804-5bbc-97f2-4f8b41b44a63,DL-UM-40017,GEO-UM-40017,Kit,2021-04-09T12:21:31Z,2021-08-27T21:20:28Z,a52efa65-fa3d-5ab1-8df8-0a142fe0731c,604144d1-3fea-5781-bbe6-a8043d48bfd8
152d41e9-d837-5326-aee6-3324e40fcbe2,DL-UM-40011,MDM-3000000009,Kit,2021-04-13T21:51:21Z,2022-11-21T21:09:01Z,1aaac584-9a5c-555e-a473-d0167c9c9ad2,f49ee693-beef-5e21-91c0-173efac86e09
8dcfcbfb-78a7-5a45-b722-d1026aae3284,DL-UM-40020,GEO-UM-40020,Kit,2021-04-14T21:26:48Z,2022-01-17T22:06:07Z,bfdeaaf3-1ed4-5705-83a4-374b5783c5ad,2920938e-05b7-50b0-b66d-207c4039c44c
674bf644-9ddd-55ed-bbe3-f3169b175603,DL-UM-40015,GEO-UM-40015,Kit,2021-04-16T11:51:46Z,2021-05-03T19:26:37Z,80ca2559-60b3-59d5-9da9-39e1cfc26e45,ba7b49c1-cc0b-563e-b8b3-be8b8fedda90
088eef7b-2589-5b80-b3b8-a05cf8125894,DL-UM-40005,SLM-UA-40000,Kit,2021-04-23T14:03:41Z,2022-03-22T19:36:10Z,e5053fa4-e48f-51cf-a5ce-bd756afca001,63e03d1e-46cf-567d-9416-bbfe1a1acf05
ca9ab717-2285-50cd-a9e9-ddf1cec31b92,DL-UM-40005,GEO-UM-40005,Kit,2021-04-23T14:03:41Z,2022-03-22T19:36:10Z,e5053fa4-e48f-51cf-a5ce-bd756afca001,63e03d1e-46cf-567d-9416-bbfe1a1acf05
ebb2144e-2784-567d-81cf-875e25c5c4a7,DL-UM-40005,MDM-3000000003,Kit,2021-04-23T14:03:41Z,2022-03-22T19:36:10Z,e5053fa4-e48f-51cf-a5ce-bd756afca001,63e03d1e-46cf-567d-9416-bbfe1a1acf05
139209c9-42e3-5052-985a-3633412a22b8,DL-BE-30008,GEO-BG-30009,Kit,2021-04-26T20:52:18Z,2021-12-03T20:16:29Z,74336c44-9f0a-5661-a3c0-6e6361d38f09,2996397c-80f1-5524-b1f5-6f98823d2425
c57fd26a-8fa5-55af-917f-8a9466a2010a,DL-UM-40025,GEO-UM-40025,Kit,2021-04-26T18:03:40Z,2022-09-05T20:28:47Z,b8643898-3f8c-5589-a1e1-8d0daf781373,20bfbd7d-8a7b-515e-9ccf-5fa5540957ca
de042c72-d26f-564a-ae53-9435931df3cc,DL-D10-300002,GEO-C22-450000,Kit,2021-04-27T12:23:15Z,2022-08-08T21:20:45Z,eea3e55c-8d7c-5abc-9a64-108427b2aa99,41f23acd-95a7-513c-b96b-a2ed74b723e6
3d612bd4-8be6-56de-aa79-b316e6cc097e,DL-D10-300002,GEO-C22-450001,Kit,2021-04-27T12:23:15Z,2022-08-08T21:20:45Z,eea3e55c-8d7c-5abc-9a64-108427b2aa99,41f23acd-95a7-513c-b96b-a2ed74b723e6
4879a51a-9000-5432-b503-eb23b546de1c,DL-D10-300002,GEO-V12-400008,Kit,2021-04-27T12:23:15Z,2022-08-08T21:20:45Z,eea3e55c-8d7c-5abc-9a64-108427b2aa99,41f23acd-95a7-513c-b96b-a2ed74b723e6
4fa8cc33-10d0-55dc-ae90-e00b0015d444,DL-BE-30012,GEO-BG-30019,Kit,2021-04-28T19:21:50Z,2021-12-24T21:34:28Z,4b3e24d8-3279-53f9-b12f-3806c118da28,c613409b-6bfa-549d-834d-a0b6f258ea4d
1a395bdc-ce6a-53d7-bfd1-d742c78dad75,DL-UM-40023,GEO-UM-40023,Kit,2021-04-29T20:56:35Z,2021-05-10T20:32:44Z,33756714-d2e5-5de9-89c9-7df5b5674d08,04fded16-0a8a-5346-b7a2-536cd743a905
04ac2895-b23f-5083-96c8-886addc0d9c0,DL-D10-300003,GEO-V12-400000,Kit,2021-05-03T21:39:44Z,2021-09-06T18:39:12Z,d8b25660-7416-5818-bf21-3e8f0c836154,763a5f36-f054-5e8a-8882-39af8ef955f6
09655734-10b2-5ff0-99eb-bf1a391085b0,DL-D10-300003,SLM-S50-500014,Kit,2021-05-03T21:39:44Z,2021-09-06T18:39:12Z,d8b25660-7416-5818-bf21-3e8f0c836154,763a5f36-f054-5e8a-8882-39af8ef955f6
01d6fe28-6d72-5648-8669-6201a66e9b9f,DL-UM-40032,GEO-UM-40032,Kit,2021-05-03T17:47:16Z,2021-10-05T19:59:44Z,75826a58-e868-54cd-a9c6-db90199642c8,623b94dc-6696-5bae-b14c-8b1545d9c004
32708937-743e-5993-aeca-fe8d367dfae0,DL-BE-30036,GEO-BG-30033,Kit,2021-05-06T15:20:23Z,2021-10-13T10:57:34Z,23d36b21-a6ab-5e60-b700-2c17c094f29e,a73ab52a-f59d-5511-b70c-bceba3654feb
cb6d7ce5-28c1-5fbb-b513-8a5f9a50a087,DL-D10-300006,DST-5053,Component,2021-05-06T15:50:48Z,,10db6bf7-85fa-5062-a153-3a8d3fd8d0c4,
fab728b4-205c-57d5-98b1-3ca07cd21392,DL-UM-40029,GEO-UM-40029,Kit,2021-05-06T18:51:01Z,2021-11-27T19:45:41Z,60024003-b7c2-542b-aed5-035945772530,d594967e-ba68-5156-8252-235bc7634d65
66f57f46-9662-58a2-8a25-7753b191fcc7,DL-BE-30009,GEO-BG-30020,Kit,2021-05-10T20:59:37Z,2022-01-03T19:33:48Z,9fe24e7f-e574-5987-9457-392d9219458c,2cce9f2d-4f43-50dc-8cc8-0222eee39011
c53f0153-6b52-5925-ad68-75e7d87e151a,DL-UM-40027,GEO-UM-40027,Kit,2021-05-23T13:22:26Z,2021-06-29T18:29:28Z,46d773af-c33e-5077-8191-a846278e7fe9,44d3b42d-d76d-5ad9-a696-199d4a87e853
b079ffe7-8b7b-5139-b1c9-997e41125d38,DL-UM-40022,GEO-UM-40022,Kit,2021-05-27T20:13:40Z,2021-06-07T20:06:37Z,d3c8c9f8-ea20-5a18-ab5c-5baa8c059e70,3a8752f4-bd41-5382-80c8-467760d66d7f
2dc0016d-63f2-5f65-a3c2-cb5e1d1fb829,DL-BE-30034,GEO-BG-30024,Kit,2021-06-04T14:16:13Z,2022-02-14T22:30:51Z,644ee4dc-4072-5273-8212-86407662a631,df7a61a2-d81a-5b83-b329-bd53cae6c24c
7c8c5a00-1461-5628-a4d8-9b178a0c53ba,DL-BE-30034,GEO-BG-30026,Kit,2021-06-04T14:16:13Z,2022-02-14T22:30:51Z,644ee4dc-4072-5273-8212-86407662a631,df7a61a2-d81a-5b83-b329-bd53cae6c24c
06eaa1eb-9318-5f3a-89b0-309a7152c641,DL-UM-40015,GEO-UM-40015,Kit,2021-06-09T10:54:02Z,2021-07-05T21:08:06Z,88afc00e-a488-511b-9f66-f87906c1b3eb,8da38f05-2b62-5fa3-8b43-8d6f153a1f9c
05761da0-4505-5343-844f-e94c181783b7,DL-D10-300006,GEO-V12-400010,Kit,2021-06-14T18:47:22Z,2022-12-19T18:15:05Z,8f300780-29fe-59d5-8ce1-7e421bb770f4,a799ffd6-b671-5ebf-90d1-d77ac94a8397
590d377b-4d90-503e-a841-9a18bed65c45,DL-UM-40031,GEO-UM-40031,Kit,2021-06-16T13:19:23Z,2021-09-20T22:00:14Z,b4fbfdb7-f487-5f55-9e68-b939f943f1c6,9431969d-5400-5240-8d68-ca025cd24078
e045a36d-3e52-53bc-a1f7-46ad1d63c11c,DL-UM-40023,GEO-UM-40023,Kit,2021-06-30T14:20:39Z,2021-07-21T17:38:09Z,415a7118-16ef-50ba-8697-1163cc939ef5,e99b28c6-8ac0-59e9-902d-3dffbe74e28a
0d9629be-5744-5a21-8507-6636b4e2cdda,DL-D10-350000,DST-5054,Component,2021-07-13T12:08:12Z,,7bb905e7-4564-5c05-b52e-d312bf22c2c2,
f3c7dd7c-1ff7-514c-8127-3d4d7e17d2e6,DL-UM-40030,GEO-UM-40030,Kit,2021-07-20T17:05:47Z,2022-01-25T22:47:27Z,9c1ae6da-f1d3-5699-8afc-29ce75c763ce,73ca45cd-9f73-58ff-9ff2-021f0499e053
8984b913-c7a4-52a1-8bc3-6f8ab1ef78ca,DL-UM-40023,GEO-UM-40023,Kit,2021-07-28T13:34:06Z,2021-08-03T20:23:06Z,cf4c8059-606c-5fa1-9c66-c77574836c37,b288ef20-b477-5c5d-9d74-cb703d3827a5
edeab819-277f-5560-a8f3-9d795515030c,DL-UM-40015,GEO-UM-40015,Kit,2021-07-29T18:36:49Z,2021-08-23T20:39:53Z,62d9d3f4-0018-5752-970b-19e7d0edf615,f6212221-3db9-527f-a355-aaab4d2132cf
61799ec6-4683-5dfa-a1b2-b6a4b6885a17,DL-BE-30023,GEO-BG-30027,Kit,2021-08-04T19:05:38Z,2022-06-01T17:04:21Z,0ef1d244-985b-59ed-9fc3-2cb000b5ff1c,9a96c693-a0ed-56e8-9e3b-af650eabcc3f
89b44ef8-9089-57c8-b083-9f8e7101c9c7,DL-UM-40022,GEO-UM-40022,Kit,2021-08-10T19:36:24Z,2021-09-06T19:18:26Z,625721f7-2746-5354-ad1f-726c1d1ed1f1,8a44e60b-e478-5468-bddc-30a882be0970
f2b0a83a-02d9-5456-b0cc-2b649e9e434e,DL-BE-30015,GEO-BG-30016,Kit,2021-08-11T14:10:16Z,2022-02-22T18:33:26Z,a664a243-5d8f-5a73-b15a-31f2c4b7dc53,128e5374-52b8-5e6c-ae8a-fdd96da9ddce
da5cb9d7-a482-5dac-a17e-c405c02201e1,DL-BE-30015,GEO-BG-30013,Kit,2021-08-11T14:10:16Z,2022-02-22T18:33:26Z,a664a243-5d8f-5a73-b15a-31f2c4b7dc53,128e5374-52b8-5e6c-ae8a-fdd96da9ddce
7e14a5e6-cf9d-5b87-9925-3f335909208e,DL-UM-40014,GEO-UM-40014,Kit,2021-08-13T14:29:03Z,2021-11-24T19:58:53Z,a35b6277-dbd4-5c3b-be7c-bae29d14ed97,016bfd0d-f63c-5ef3-9acd-0e6f13f78360
2f0ff1fe-5b9b-5a2f-a6de-48a69d4434bb,DL-D10-350001,DST-5055,Component,2021-08-18T14:44:59Z,,0891f0f5-aded-5ee8-97bd-ceb3574fe90c,
c1e2d649-70b7-56a6-a19b-cb5687b2344f,DL-D10-350000,SLM-S50-500019,Kit,2021-08-23T18:43:10Z,2021-09-11T21:18:13Z,dae1eab7-a841-5ec9-bce4-0f1e915b2ad7,79d1dc95-3463-5e34-93e1-f4bc333c690e
7d5c43e5-d771-5641-9deb-90cf8c8409c7,DL-UM-40012,GEO-UM-40012,Kit,2021-08-24T11:40:55Z,2022-12-05T22:03:02Z,ce79778e-c996-510a-bd4e-8e027969c399,63708c91-3bbc-5643-a4f0-8a40ccda7c94
f30f9fc8-84b9-51b7-8418-108811b9f47c,DL-BE-30051,GEO-BG-30032,Kit,2021-09-01T18:00:38Z,2022-03-03T18:42:44Z,c2aeab37-aae1-54ec-b76d-30b36a38a174,fd225ce7-a7c3-5847-9f1f-9c0fc880f174
e3f397ac-2f10-5d9c-b0d9-30f150f85044,DL-D10-350001,GEO-V12-400011,Kit,2021-09-03T20:07:10Z,2021-09-18T19:49:43Z,12d00b92-c74b-5688-8c05-45f62878b867,c0fe04bb-b3aa-5b7f-af64-2e8406d650c0
0301e67b-68dc-54ed-9c64-0b1d6fdaabb5,DL-UM-40033,MDM-3000000007,Kit,2021-09-05T12:04:00Z,2022-05-05T10:05:55Z,f16d8ad3-35fe-5e22-8791-678a0a281311,db4d3bff-4bc6-5f6c-b17a-d1a445fadc29
6c720508-17ae-5527-8aa5-a1db517fe89b,DL-UM-40033,GEO-UM-40033,Kit,2021-09-05T12:04:00Z,2022-05-05T10:05:55Z,f16d8ad3-35fe-5e22-8791-678a0a281311,db4d3bff-4bc6-5f6c-b17a-d1a445fadc29
a32fb957-fe65-51e3-abe4-73ef5787f5b6,DL-UM-40015,GEO-UM-40015,Kit,2021-09-06T18:10:08Z,2022-02-01T19:27:33Z,fd1cde67-a35e-5fc5-86f5-979c85274383,ee1ac78b-44fb-50ba-bfa1-714e606387a0
8ce5b585-ed61-59d8-bc1e-a256db675845,DL-UM-40017,GEO-UM-40017,Kit,2021-09-06T16:22:12Z,2021-09-21T21:46:26Z,766ed762-3d65-5c78-b3f0-eda71fe276a0,17de392a-b6fd-549e-b991-2a68f05a5a10
5a2360dc-1341-50bf-bfdb-b274adb0078e,DL-BE-30041,GEO-BG-30029,Kit,2021-09-10T18:22:14Z,2023-08-14T19:39:49Z,5e10630f-5acb-5d33-9512-d7e834fddc5f,6d49eab4-9464-5f61-aaf5-5428d62da4dc
857e6978-4110-59d2-9a20-dcf206e29c82,DL-BE-30010,GEO-BG-30010,Kit,2021-09-13T13:56:42Z,2022-10-31T18:05:33Z,200485b6-3416-5b68-8e38-4b673c913f94,68a600da-e804-5a32-bfa1-35b4ea68c493
fab76b90-f4c5-5c66-81da-e9535bc24fcb,DL-UM-40023,GEO-UM-40023,Kit,2021-09-16T11:17:08Z,2021-10-26T18:42:30Z,2cc4c220-306a-5840-8f3d-f040b3ef0d91,5043fbd9-4a63-56e9-8842-97f18dad4307
59b37b27-f671-5a28-b597-5770bf4ea8e0,DL-D10-350002,DST-5056,Component,2021-09-17T11:13:43Z,,68213970-89df-5e02-b778-c363d9d2d0d5,
d9e062df-6059-56ec-81c2-b38eb5e0c60f,DL-UM-40006,GEO-UM-40006,Kit,2021-09-21T14:56:01Z,2022-06-27T19:06:18Z,93e187c3-4654-56ba-8a2b-cd85539e18eb,e58adeb7-bb79-591c-9f9c-a917f6ebc52d
2a9420e8-3e90-53b0-9045-ce096de9e078,DL-UM-40022,GEO-UM-40022,Kit,2021-09-28T19:12:58Z,2022-06-27T20:46:40Z,0c7a3bf3-8275-5290-b644-7fd3add4fadd,fe936bae-d9be-5bbb-9fc9-b6d2cbdcfa60
efd26db7-f084-50d0-b3c7-a81740411284,DL-BE-30002,GEO-BG-30000,Kit,2021-10-07T19:56:33Z,2022-10-17T18:21:41Z,57b5e7ec-b288-5d6f-9830-82919fb8919f,44ee3f85-074c-5a85-bdec-9dc691bce5c0
1abfa86d-fbdf-5924-ad1e-400e40221794,DL-UM-40017,GEO-UM-40017,Kit,2021-10-19T13:46:34Z,2021-11-09T19:04:43Z,17a6dd8e-3a9e-58fb-8ac1-e681918e7d55,008419bb-63d7-54f8-b599-c3a8bbf8738c
cf645e71-e86c-5200-8459-02323dc5cfe8,DL-UM-40019,GEO-UM-40019,Kit,2021-10-21T14:35:11Z,2021-11-01T17:13:07Z,f1ccce6f-fee0-526e-9012-d2ae64869020,d6cd29df-1d47-567a-b54a-ad38f81c03fb
908eb193-3a2a-5130-957b-b67ca3f00fa6,DL-D10-300003,GEO-V12-400000,Kit,2021-10-22T21:00:46Z,2022-07-20T21:12:37Z,a199578c-05b2-5dc6-a57c-e63f09c1cc53,4f307ec0-5561-5006-9a3f-486f7ca09259
3666a2a9-2637-5bb0-b267-cedad8d68216,DL-D10-300001,GEO-V12-400002,Kit,2021-10-28T18:54:26Z,2022-01-04T20:01:52Z,db074fa4-b961-5087-98b7-684aa7ab9d06,1024b405-7f91-5240-816b-3390c44fa017
0d70151e-6887-579d-9dc3-0704df32c9b0,DL-UM-40032,GEO-UM-40032,Kit,2021-11-01T19:16:22Z,2022-10-17T21:40:17Z,4ea97db0-dd3b-56f4-a5a0-b4219eebd6a6,cebbd8aa-5754-5bf2-a500-75fb3b28365f
f968e3f5-d5ac-5bd6-9f36-5ce9137824be,DL-UM-40000,GEO-UM-40000,Kit,2021-11-02T19:13:11Z,2022-04-28T17:17:28Z,9f30e095-36d1-515d-8b0c-aeeb96a94be6,8a908b8b-b19b-58d7-b0e1-07ab3bd4b32e
344f9679-f0cf-5876-8d65-75ce87be2502,DL-UM-40009,GEO-UM-40009,Kit,2021-11-04T13:29:12Z,2021-12-27T20:56:45Z,adf38079-d3ab-58b4-bb5d-2fe604a86120,bd1a8761-ba62-5f14-9acb-0209477571a0
fd5a04f9-04b5-54a5-aa83-a5fbc5939d52,DL-UM-40009,MDM-3000000001,Kit,2021-11-04T13:29:12Z,2021-12-27T20:56:45Z,adf38079-d3ab-58b4-bb5d-2fe604a86120,bd1a8761-ba62-5f14-9acb-0209477571a0
69ea8273-b9e0-5daf-8a9f-3f8074803831,DL-D10-350001,GEO-V12-400011,Kit,2021-11-08T20:16:00Z,2021-11-18T19:38:57Z,4dfc6dbe-4b4c-5fab-986f-f5d079667a1b,1873b4f1-a908-57d7-b382-b917aad1a9e5
e0c5cb5d-8699-5888-8b34-1c6e08ef9056,DL-UM-40001,GEO-UM-40001,Kit,2021-11-08T16:09:53Z,2022-02-14T21:36:02Z,c8d82851-e61e-53e8-9d3b-245c406b84d9,d3cb7bfd-f736-5515-8d85-edf276d902ef
30aa95d9-6447-5123-9c6a-6a949d86ccc0,DL-BE-30007,GEO-BG-30017,Kit,2021-11-08T21:59:49Z,2021-12-06T22:48:53Z,0e880887-7bf2-5b3d-92ae-603decdfdd1b,757816cc-492e-5009-b39e-e36cfb746427
1ed96b92-b56a-5643-a51e-d251245616a6,DL-UM-40010,GEO-UM-40010,Kit,2021-11-08T17:13:34Z,2022-06-07T18:17:44Z,96ab616b-9006-5632-8790-e8e992d0d98a,040cf9b3-aa0e-571b-b9cb-a38135ff20b7
f19bddd3-cf45-5dff-bb86-15ea1dcc32b9,DL-UM-40034,GEO-UM-40034,Kit,2021-11-08T22:59:13Z,2022-09-12T19:55:43Z,fcd48fb5-c8c7-54dc-8398-a458c9e09ab3,7233dbf7-cbee-5f6c-929b-61d7f8e3fafe
5fca4776-74ef-5384-995b-c4673c376b77,DL-UM-40023,GEO-UM-40023,Kit,2021-11-11T21:46:39Z,2021-12-30T19:28:01Z,a7cae831-b696-5feb-9904-babc44667f83,2d957d35-0e27-56ba-b9c0-30fe9e64fa46
ae05e830-5937-545b-a3cf-3cf33077520a,DL-UM-40019,GEO-UM-40019,Kit,2021-11-15T16:45:09Z,2022-09-30T20:03:08Z,e79f6ac9-35b6-5234-9b93-170bf23a9871,99bab1f4-4cec-5ff0-9f8a-8db0ab66092c
7555097e-848e-55f0-ae47-1b58d26bd832,DL-D10-300004,GEO-V12-400009,Kit,2021-11-18T22:23:02Z,2023-02-09T19:39:14Z,0e8d84d5-f3c0-5099-9e98-9bf97cec397d,57f25554-993e-58c0-9813-e7489e154bc7
a0e72ad6-a81f-5473-8a22-4d8d3ec79ad7,DL-D10-300004,GEO-V12-400012,Kit,2021-11-18T22:23:02Z,2023-02-09T19:39:14Z,0e8d84d5-f3c0-5099-9e98-9bf97cec397d,57f25554-993e-58c0-9813-e7489e154bc7
5bf3fbb9-7970-5903-8f1d-9d1e9c3b352c,DL-D10-350001,GEO-V12-400011,Kit,2021-11-25T19:14:22Z,2022-08-05T18:30:27Z,cabca212-a7fc-59a6-876b-da3b66eb1467,f81c8c8d-7fee-5a92-9665-541c6185dac2
cc6cbba5-407e-5aef-afa4-1f01ad2d7f85,DL-BE-30036,GEO-BG-30030,Kit,2021-11-29T19:32:06Z,2022-03-29T20:08:26Z,e94b1079-f2b5-5384-9cf4-e31f4b0c7bd7,adb0d5a0-a676-5a31-b76d-31e39250745e
7c3bb4b7-eb2e-5975-a707-f27865bc2db2,DL-BE-30036,GEO-BG-30033,Kit,2021-11-29T19:32:06Z,2022-04-11T18:02:24Z,e94b1079-f2b5-5384-9cf4-e31f4b0c7bd7,3a71bf94-c6d2-5983-915b-85037fd6eace
6bbd0db9-78d9-5032-8b45-eb1ca3f9fde6,DL-D10-350000,SLM-S50-500019,Kit,2021-12-02T01:51:07Z,2022-04-11T20:29:53Z,116b9ff7-b0b2-50ca-9347-0368b1be4df4,db47025b-f0d8-565c-aa58-d33788740ef5
b37c4203-5b5d-5a64-8079-768328aca0dd,DL-UM-40026,GEO-UM-40026,Kit,2021-12-22T18:34:34Z,2022-03-07T21:30:30Z,fafd4421-02e5-5440-b825-b967ed48176d,6f6e3fe7-d577-5663-b53e-224382170bc7
dc9924cd-b91a-5b3f-a364-0e4842031e18,DL-UM-40028,GEO-UM-40028,Kit,2021-12-27T15:46:01Z,2022-01-21T20:29:46Z,4b3adaec-33d9-5d34-9cc9-3ae277dbd63d,1d0bf14a-7c7b-5df3-ad34-a0d345364eeb
726796ae-b7f0-5f73-b759-0ac3956a1f3a,DL-BE-30012,GEO-BG-30019,Kit,2022-01-06T16:22:11Z,2022-08-03T17:43:53Z,da8f2b3f-3752-55e2-9e4e-99299295cfac,e8216bb7-6fe2-54e6-aaeb-8d291e88cb89
3e2c160b-ab4a-5c80-9878-ac7c162411a2,DL-UM-40014,GEO-UM-40014,Kit,2022-01-12T13:43:01Z,2023-09-18T20:56:41Z,bc37ee10-ec56-5c68-a002-19780ba2e3f9,804d7f5a-f59d-587e-b5a5-e57ae279ca17
6a104254-4749-5942-b562-f1699e7cdadf,DL-BE-30020,GEO-BG-30022,Kit,2022-01-17T14:58:31Z,2022-06-07T18:33:47Z,4a44905f-2d17-525a-940b-6e28ddc41be5,c1c3045e-3c9b-5c89-84b7-844f8027efd7
