Asset Group,Asset ID,Equipment Type,Manufacturer,Model / Station,Serial Number,Current Office,Last Calibration Service,Next Calibration Due,Notes,Availability Status,Lifecycle Status,Staff,Project ID,Project Name,Location Type,Location,Deployment Date,Retirement Reason,Firmware Version,Pre Amp Serial,Element Serial,Static IP,Carrier,SIM ICCID,Phone Number
Seismographs,DL-UM-20908,Data Logger,Instantel,Micromate,UM20908,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-15396,Data Logger,Instantel,Micromate,UM15396,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-17259,Data Logger,Instantel,Micromate,UM17259,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-UM-18471,Data Logger,Instantel,Micromate,UM18471,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-,Geophone,Instantel,Series III,,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-15389,Geophone,Instantel,Micromate,UM15389,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-13816,Geophone,Instantel,Micromate,UM13816,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-,Geophone,Instantel,Series III,,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-,Geophone,Instantel,Series III,,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-12105,Geophone,Instantel,Micromate,UM12105,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-20781,Geophone,Instantel,Micromate,UM20781,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-20931,Geophone,Instantel,Micromate,UM20931,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-15390,Geophone,Instantel,Micromate,UM15390,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-18234,Geophone,Instantel,Micromate,UM18234,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-20908,Geophone,Instantel,Micromate,UM20908,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-15396,Geophone,Instantel,Micromate,UM15396,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-17259,Geophone,Instantel,Micromate,UM17259,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-108052,Data Logger,Sigicom,D10M,108052,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-32960,Geophone,Sigicom,V12,32960,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14026,"Microphone, Sound Level Meter",Sigicom,S50,14026,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-UA-10694,"Microphone, Sound Level Meter",Instantel,SLM,UA10694,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-UA-10607,"Microphone, Sound Level Meter",Instantel,SLM,UA10607,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M109564,Data Logger,Sigicom,D10M,109564,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14419,"Microphone, Sound Level Meter",Sigicom,S50,14419,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-13768,"Microphone, Sound Level Meter",Sigicom,S50,13768,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M108859,Data Logger,Sigicom,D10M,108859,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20745,Data Logger,Instantel,Minimate Plus,BE20745,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20717,Data Logger,Instantel,Minimate Plus,BE20717,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-13168,Data Logger,Instantel,Minimate Plus,BE13168,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20600,Data Logger,Instantel,Minimate Plus,BE20600,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20273,Data Logger,Instantel,Minimate Plus,BE20273,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-UM-16982,Geophone,Instantel,Micromate,UM16982,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M108201,Data Logger,Sigicom,D10M,108201,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35920,Geophone,Sigicom,V12,35920,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14605,"Microphone, Sound Level Meter",Sigicom,S50,14605,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M109561,Data Logger,Sigicom,D10M,109561,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35080,Geophone,Sigicom,V12,35080,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14568,"Microphone, Sound Level Meter",Sigicom,S50,14568,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M108194,Data Logger,Sigicom,D10M,108194,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35910,Geophone,Sigicom,V12,35910,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14599,"Microphone, Sound Level Meter",Sigicom,S50,14599,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-109027,Geophone,Sigicom,C22,109027,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M108857,Data Logger,Sigicom,D10M,108857,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-32950,Geophone,Sigicom,V12,32950,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-13763,"Microphone, Sound Level Meter",Sigicom,S50,13763,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M106796,Data Logger,Sigicom,D10M,106796,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35240,Geophone,Sigicom,V12,35240,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-13769,"Microphone, Sound Level Meter",Sigicom,S50,13769,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M106791,Data Logger,Sigicom,D10M,106791,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-33280,Geophone,Sigicom,V12,33280,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14486,"Microphone, Sound Level Meter",Sigicom,S50,14486,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M106795,Data Logger,Sigicom,D10M,106795,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-32670,Geophone,Sigicom,V12,32670,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14585,"Microphone, Sound Level Meter",Sigicom,S50,14585,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-119235,Geophone,Sigicom,C22,119235,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-109077,Geophone,Sigicom,C22,109077,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-30220,Geophone,Sigicom,V12,30220,Toronto,,,,Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-C22-107428,Geophone,Sigicom,C22,107428,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-109246,Data Logger,Sigicom,D10,109246,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-34760,Geophone,Sigicom,V12,34760,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14584,"Microphone, Sound Level Meter",Sigicom,S50,14584,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M108856,Data Logger,Sigicom,D10M,108856,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-32710,Geophone,Sigicom,V12,32710,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,SLM-S50-14829,"Microphone, Sound Level Meter",Sigicom,S50,14829,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-D10-M107860,Data Logger,Sigicom,D10M,107860,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,GEO-V12-35250,Geophone,Sigicom,V12,35250,Toronto,,,,Deployed or NOT Available,Active,,,,,,,,,,,,,,
Seismographs,DL-BE-20266,Data Logger,Instantel,Minimate Plus,BE20266,Sudbury,,,,Available,,,,,,,,,,,,,,,
Seismographs,DL-BA-12665,Data Logger,Instantel,Minimate Plus,BA12665,Sudbury,,,,Available,,,,,,,,,,,,,,,
Seismographs,DL-BA-18570,Data Logger,Instantel,Minimate Plus,BA18570,Sudbury,,,,Available,,,,,,,,,,,,,,,
Seismographs,DL-BA-17595,Data Logger,Instantel,Minimate Plus,BA17595,Sudbury,,,,Available,,,,,,,,,,,,,,,
Seismographs,DL-BE-22114,Data Logger,Instantel,Minimate Plus,BE22114,Sudbury,,,,Available,,,,,,,,,,,,,,,
Seismographs,DL-UM-12104,Data Logger,Instantel,Minimate Plus,UM12104,Sudbury,,,,Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-UM-12107,Data Logger,Instantel,Micromate,UM12107,Sudbury,,,,Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-UM-12102,Data Logger,Instantel,Micromate,UM12102,Sudbury,,,,Available,,,,,,,,,,,,,,,
Seismographs,DL-BE-21639,Data Logger,Instantel,Minimate Plus,BE21639,Sudbury,,,,Available,,Rachel Charette,,,,,,,,,,,,,
Seismographs,DL-BE-20593,Data Logger,Instantel,Minimate Plus,BE20593,Sudbury,,,,Available,,JLV,,,,,,,,,,,,,
Seismographs,DL-BE-18791,Data Logger,Instantel,Minimate Plus,BE18791,Sudbury,,,,Available,,Rachel Charette,,,,,,,,,,,,,
Seismographs,DL-BE-13175,Data Logger,Instantel,Minimate Plus,BE13175,Sudbury,,,,Available,,James Ross,,,,,,,,,,,,,
Seismographs,DL-BE-13170,Data Logger,Instantel,Minimate Plus,BE13170,Sudbury,,,,Available,,Kamal Mistry,,,,,,,,,,,,,
Seismographs,DL-BE-17159,Data Logger,Instantel,Minimate Plus,BE17159,Sudbury,,,,Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-BE-20715,Data Logger,Instantel,Minimate Plus,BE20715,Sudbury,,,,Available,,James Ross,,,,,,,,,,,,,
Seismographs,DL-MP-13332,Data Logger,Instantel,Minimate Pro4,MP13332,Sudbury,,,,Available,,,,,,,,,,,,,,,
Seismographs,DL-BE-13367,Data Logger,Instantel,Minimate Plus,BE13367,Sudbury,,,,Available,,JLV,,,,,,,,,,,,,
Seismographs,DL-BE-18798,Data Logger,Instantel,Minimate Plus,BE18798,Sudbury,,,,Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-BE-20241,Data Logger,Instantel,Minimate Plus,BE20241,Sudbury,,,,Available,,James Ross,,,,,,,,,,,,,
Seismographs,DL-BE-13533,Data Logger,Instantel,Minimate Plus,BE13533,Sudbury,,,,Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-UM-15714,Data Logger,Instantel,Micromate,UM15714,Sudbury,,,,Available,,Rachel Charette,,,,,,,,,,,,,
Seismographs,DL-UM-13817,Data Logger,Instantel,Micromate,UM13817,Sudbury,,,,Available,,,,,,,,,,,,,,,
Seismographs,DL-UM-16922,Data Logger,Instantel,Micromate,UM16922,Sudbury,,,,Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-UM-17178,Data Logger,Instantel,Micromate,UM17178,Sudbury,,,,Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-UM-17207,Data Logger,Instantel,Micromate,UM17207,Sudbury,,,,Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-UM-14055,Data Logger,Instantel,Micromate,UM14055,Sudbury,,,,Available,,James Ross,,,,,,,,,,,,,
Seismographs,DL-UM-21943,Data Logger,Instantel,Micromate,UM21943,Sudbury,,,,Available,,Noah M,,,,,,,,,,,,,
Seismographs,DL-BE-21519,Data Logger,Instantel,Minimate Plus,BE21519,Sudbury,,,1124 Perreault Garage,Deployed or NOT Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-BA-15136,Data Logger,Instantel,Minimate Plus,BA15136,Sudbury,,,"Belanger Seismograph - gave to Todd June 26, 2025",Deployed or NOT Available,,James Ross,,,,,,,,,,,,,
Seismographs,DL-BA-15135,Data Logger,Instantel,Minimate Plus,BA15135,Sudbury,,,Belanger Seismograph - in office,Deployed or NOT Available,,Rachel Charette,,,,,,,,,,,,,
Seismographs,DL-BE-20594,Data Logger,Instantel,Minimate Plus,BE20594,Sudbury,,,Bracebridge Station - Track,Deployed or NOT Available,,,,,,,,,,,,,,,
Seismographs,DL-BA-13245,Data Logger,Instantel,Minimate Plus,BA13245,Sudbury,,,In office,Deployed or NOT Available,,Rachel Charette,,,,,,,,,,,,,
Seismographs,DL-BE-17199,Data Logger,Instantel,Minimate Plus,BE17199,Sudbury,,,In office,Deployed or NOT Available,,James Hicks,,,,,,,,,,,,,
Seismographs,DL-BA-9478,Data Logger,Instantel,Minimate Plus,BA9478,Sudbury,,,In office. Had issues with unit staying on. Could be dead battery.,Deployed or NOT Available,,Amanda Tocholke,,,,,,,,,,,,,
Seismographs,DL-UM-16847,Data Logger,Instantel,Micromate,UM16847,Sudbury,,,Won't stay connected,Deployed or NOT Available,,,,,,,,,,,,,,,
Seismographs,DL-UM-15387,Data Logger,Instantel,Micromate,UM15387,Sudbury,,,In office out of cal,Deployed or NOT Available,,South East Lobe 2,01937805 - Vale M-Dam Vibration Monitoring,,,,,,,,,,,,
Seismographs,DL-UM-16842,Data Logger,Instantel,Micromate,UM16842,Sudbury,,,M North Mid,Deployed or NOT Available,,James Ross,01937805 - Vale M-Dam Vibration Monitoring,,,,,,,,,,,,
Seismographs,DL-UM-16984,Data Logger,Instantel,Micromate,UM16984,Sudbury,,,m North South,Deployed or NOT Available,,James Ross,01937805 - Vale M-Dam Vibration Monitoring,,,,,,,,,,,,
Seismographs,DL-UM-15713,Data Logger,Instantel,Micromate,UM15713,Sudbury,,,m South East Lobe 1,Deployed or NOT Available,,James Ross,01937805 - Vale M-Dam Vibration Monitoring,,,,,,,,,,,,
Seismographs,DL-UM-16956,Data Logger,Instantel,Micromate,UM16956,Sudbury,,,M South West lobe,Deployed or NOT Available,,James Hicks,01937805 - Vale M-Dam Vibration Monitoring,,,,,,,,,,,,
Seismographs,DL-UM-21947,Data Logger,Instantel,Micromate,UM21947,Sudbury,,,M-North-North,Deployed or NOT Available,,James Ross,01937805 - Vale M-Dam Vibration Monitoring,,,,,,,,,,,,
Seismographs,DL-UM-18426,Data Logger,Instantel,Micromate,UM18426,Sudbury,,,337 Power Street,Deployed or NOT Available,,,02005117 - CC Mine,,,,,,,,,,,,
Seismographs,DL-UM-15426,Data Logger,Instantel,Micromate,UM15426,Sudbury,,,50 Diorite Street,Deployed or NOT Available,,,02005717 - CC Mine,,,,,,,,,,,,
Seismographs,DL-UM-11558,Data Logger,Instantel,Micromate,UM11558,Sudbury,,,7 Market Street,Deployed or NOT Available,,James Hicks,02005717 - CC Mine,,,,,,,,,,,,
Seismographs,DL-UM-8294,Data Logger,Instantel,Micromate,UM8294,Sudbury,,,21 Market Street,Deployed or NOT Available,,James Hicks,02005717 - Copper Cliff Mine,,,,,,,,,,,,
Seismographs,DL-UM-15816,Data Logger,Instantel,Micromate,UM15816,Sudbury,,,10 Park Street,Deployed or NOT Available,,,02005717 - Vale CC Mine,,,,,,,,,,,,
Seismographs,DL-UM-17180,Data Logger,Instantel,Micromate,UM17180,Sudbury,,,15 Cobalt,Deployed or NOT Available,,,02005717 - Vale CC Mine,,,,,,,,,,,,
Seismographs,DL-UM-16849,Data Logger,Instantel,Micromate,UM16849,Sudbury,,,50 Diorite,Deployed or NOT Available,,James Hicks,02005717 - Vale CC Mine,,,,,,,,,,,,
Seismographs,DL-UM-16821,Data Logger,Instantel,Micromate,UM16821,Sudbury,,,7 Gribble Street,Deployed or NOT Available,,James Hicks,02005717 - Vale CC Mine,,,,,,,,,,,,
Seismographs,DL-UM-16958,Data Logger,Instantel,Micromate,UM16958,Sudbury,,,3555 Falconbridge,Deployed or NOT Available,,,02100832 - Garson Vale Mine,,,,,,,,,,,,
Seismographs,DL-UM-17258,Data Logger,Instantel,Micromate,UM17258,Sudbury,,,10 Solski Ct.,Deployed or NOT Available,,Rachel Charette,02100832 - Vale Garson Mine,,,,,,,,,,,,
Seismographs,DL-UM-16917,Data Logger,Instantel,Micromate,UM16917,Sudbury,,,126 Cedar,Deployed or NOT Available,,RC,02100832 - Vale Garson Mine,,,,,,,,,,,,
Seismographs,DL-UM-23130,Data Logger,Instantel,Micromate,UM23130,Sudbury,,,65 Ravina Ave,Deployed or NOT Available,,,02100832 - Vale Garson Mine,,,,,,,,,,,,
Seismographs,DL-UM-11556,Data Logger,Instantel,Micromate,UM11556,Sudbury,,,TBMBF New Nov 4 2024,Deployed or NOT Available,,Rachel Charette,02205049 - TBMBF New Nov 4 2024,,,,,,,,,,,,
Seismographs,DL-UM-16959,Data Logger,Instantel,Micromate,UM16959,Sudbury,,,Komatsu Mining Corp,Deployed or NOT Available,,Sudbury staff,02302761 - NATT,,,,,,,,,,,,
Seismographs,DL-UM-19392,Data Logger,Instantel,Micromate,UM19392,Sudbury,,,Walden Equipment,Deployed or NOT Available,,Jacob Lemieux Vandal,02302761 - NATT,,,,,,,,,,,,
Seismographs,DL-UM-17256,Data Logger,Instantel,Micromate,UM17256,Sudbury,,,Gas line borehole geo,Deployed or NOT Available,,,02400157 Kingsway Buffet,,,,,,,,,,,,
Seismographs,DL-BE-11308,Data Logger,Instantel,Minimate Plus,BE11308,Sudbury,,,2115 Navanod Road,Deployed or NOT Available,,James Hicks,02404336 - Nottingham Extendicare,,,,,,,,,,,,
Seismographs,DL-BE-13603,Data Logger,Instantel,Minimate Plus,BE13603,Sudbury,,,60 Nottingham,Deployed or NOT Available,,,02404336 - Nottingham Extendicare,,,,,,,,,,,,
Seismographs,DL-BE-18793,Data Logger,Instantel,Minimate Plus,BE18793,Sudbury,,,60 Nottingham Ave.,Deployed or NOT Available,,Jacob Lemieux Vandal,02404336 - Nottingham Extendicare,,,,,,,,,,,,
Seismographs,DL-UM-12569,Data Logger,Instantel,Micromate,UM12569,Sudbury,,,Track,Deployed or NOT Available,,JR,02406301 - ONTC - Matheson,,,,,,,,,,,,
Seismographs,DL-BE-20913,Data Logger,Instantel,Minimate Plus,BE20913,Sudbury,,,Cochrane Storage Shed,Deployed or NOT Available,,James Ross,02406301 - ONTC Cochrane,,,,,,,,,,,,
Seismographs,DL-BE-20590,Data Logger,Instantel,Minimate Plus,BE20590,Sudbury,,,cochrane building,Deployed or NOT Available,,James Ross,02406301 - ontc cochrane building,,,,,,,,,,,,
Seismographs,DL-UM-16845,Data Logger,Instantel,Micromate,UM16845,Sudbury,,,Gas Main across rd from site,Deployed or NOT Available,,James Hicks,02410719.001 - Earls Rd Gas Main,,,,,,,,,,,,
Seismographs,DL-BE-11208,Data Logger,Instantel,Minimate Plus,BE11208,Sudbury,,,Hydro Pole Near Gas Line,Deployed or NOT Available,,Jacob Lemieux Vandal,02503803 - Champagne Street,,,,,,,,,,,,
Seismographs,DL-BA-13247,Data Logger,Instantel,Minimate Plus,BA13247,Sudbury,,,290 Wellington Street,Deployed or NOT Available,,Rachel Charette,02504024 - Hutton Subdivision,,,,,,,,,,,,
Seismographs,DL-UM-17272,Data Logger,Instantel,Micromate,UM17272,Sudbury,,,West Tower,Deployed or NOT Available,,JR,02504512 - MTO 2025-6024,,,,,,,,,,,,
Seismographs,DL-UM-15424,Data Logger,Instantel,Micromate,UM15424,Sudbury,,,With MOdem 72.142.185.72 or 72.142.178.43,Deployed or NOT Available,,James Ross,02504512 - MTO 2025-6024,,,,,,,,,,,,
Seismographs,DL-UM-18472,Data Logger,Instantel,Micromate,UM18472,Sudbury,,,Wood Poles new seismograph,Deployed or NOT Available,,,02504512 - MTO 2025-6024,,,,,,,,,,,,
Seismographs,DL-UM-15395,Data Logger,Instantel,Micromate,UM15395,Sudbury,,,West Tower,Deployed or NOT Available,,James Ross,02504512 - MTO 2025-6024 HYD Tower,,,,,,,,,,,,
Seismographs,DL-UM-17282,Data Logger,Instantel,Micromate,UM17282,Sudbury,,,With MOdem 72.142.185.72 or 72.142.178.43,Deployed or NOT Available,,,02504512 MTO 2025-6024,,,,,,,,,,,,
Seismographs,DL-BE-20745,Data Logger,Instantel,Minimate Plus,BE20745,Sudbury,,,Scrubber VM2,Deployed or NOT Available,,James Ross,02504839 - Scrubber Vibration Monitoring,,,,,,,,,,,,
Seismographs,DL-BE-20600,Data Logger,Instantel,Minimate Plus,BE20600,Sudbury,,,Scrubber VM1,Deployed or NOT Available,,James Ross,02504839 - Scrubber VM,,,,,,,,,,,,
Seismographs,DL-BE-20278,Data Logger,Instantel,Minimate Plus,BE20278,Sudbury,,,311Sig RENTAL,Deployed or NOT Available,,James Ross,02505067 - Lynn Lake - 311Sig RENTAL,,,,,,,,,,,,
Seismographs,DL-BE-20591,Data Logger,Instantel,Minimate Plus,BE20591,Sudbury,,,311Sig RENTAL,Deployed or NOT Available,,James Ross,02505067 - Lynn Lake - 311Sig RENTAL,,,,,,,,,,,,
Seismographs,DL-BE-19045,Data Logger,Instantel,Minimate Plus,BE19045,Sudbury,,,311SIG Rental,Deployed or NOT Available,,Rachel Charette,02505067 - Lynn Lake 311Sig RENTAL,,,,,,,,,,,,
Seismographs,DL-BE-18795,Data Logger,Instantel,Minimate Plus,BE18795,Sudbury,,,"46.4566634, -81.1869522",Deployed or NOT Available,,James Hicks,02505831 - Creighton Mine waterline,,,,,,,,,,,,
Seismographs,DL-BE-21515,Data Logger,Instantel,Minimate Plus,BE21515,Sudbury,,,Parking Lot,Deployed or NOT Available,,James Ross,02506214 - Creighton Berm,,,,,,,,,,,,
Seismographs,DL-BE-13601,Data Logger,Instantel,Minimate Plus,BE13601,Sudbury,,,Train Tracks,Deployed or NOT Available,,,02506214 - Creighton Berm,,,,,,,,,,,,
Seismographs,DL-BE-18907,Data Logger,Instantel,Minimate Plus,BE18907,Sudbury,,,Left Unit,Deployed or NOT Available,,James Ross,02507782 - Grassy Narrows,,,,,,,,,,,,
Seismographs,DL-UM-8291,Data Logger,Instantel,Micromate,UM8291,Sudbury,,,Right Unit,Deployed or NOT Available,,James Hicks,02507782 - Grassy Narrows,,,,,,,,,,,,
Seismographs,DL-BE-13532,Data Logger,Instantel,Minimate Plus,BE13532,Sudbury,,,Beach Bridge,Deployed or NOT Available,,James Hicks,02507805 - Meatbird Recreation Area Rehab,,,,,,,,,,,,
Seismographs,DL-BE-17156,Data Logger,Instantel,Minimate Plus,BE17156,Sudbury,,,South Pond,Deployed or NOT Available,,James Hicks,02507805 - Meatbird Recreation Area Rehab,,,,,,,,,,,,
Seismographs,DL-BE-20744,Data Logger,Instantel,Minimate Plus,BE20744,Sudbury,,,Vermillion Waterline North Bridge,Deployed or NOT Available,,James Hicks,02507805 - Meatbird Recreation Area Rehab,,,,,,,,,,,,
Seismographs,DL-BE-21043,Data Logger,Instantel,Minimate Plus,BE21043,Sudbury,,,Vermillion Waterline South Bridge,Deployed or NOT Available,,James Hicks,02507805 - Meatbird Recreation Area Rehab,,,,,,,,,,,,
Seismographs,DL-BE-11418,Data Logger,Instantel,Minimate Plus,BE11418,Sudbury,,,Location TBD in Field,Deployed or NOT Available,,JR,02509137.000 - Niagara Glenn Trail Boulder Removal,,,,,,,,,,,,
Seismographs,DL-UM-18389,Data Logger,Instantel,Micromate,UM18389,Sudbury,,,632 Notre Dame Ave.,Deployed or NOT Available,,,02600465 - CGS Infrastructure Repair,,,,,,,,,,,,
Seismographs,DL-UM-15401,Data Logger,Instantel,Micromate,UM15401,Sudbury,,,,Deployed or NOT Available,,James Hicks,02601603 - Brunello,,,,,,,,,,,,
Seismographs,DL-UM-17052,Data Logger,Instantel,Micromate,UM17052,Sudbury,,,,Deployed or NOT Available,,James Ross,02601603 - Brunello Halifax,,,,,,,,,,,,
Seismographs,DL-UM-15398,Data Logger,Instantel,Micromate,UM15398,Sudbury,,,,Deployed or NOT Available,,James Ross,02601603 - brunello Halifax,,,,,,,,,,,,
Seismographs,DL-UM-18420,Data Logger,Instantel,Micromate,UM18420,Sudbury,,,Sudbury Arena,Deployed or NOT Available,,James Ross,02631465.000 - CGS Events Center,,,,,,,,,,,,
Seismographs,DL-UM-12103,Data Logger,Instantel,Micromate,UM12103,Sudbury,,,Sudbury Theater Center,Deployed or NOT Available,,James Ross,02631465.000 - CGS Events Center,,,,,,,,,,,,
Seismographs,DL-UM-12232,Data Logger,Instantel,Micromate,UM12232,Sudbury,,,Tom Davies Square,Deployed or NOT Available,,James Ross,02631465.000 - CGS Events Center,,,,,,,,,,,,
Seismographs,DL-BE-12189,Data Logger,Instantel,Minimate Plus,BE12189,Sudbury,,,42 Manominee - Rock Breakers unit,Deployed or NOT Available,,,50 Manominee - 02113198,,,,,,,,,,,,
Seismographs,DL-UM-15715,Data Logger,Instantel,Micromate,UM15715,Sudbury,,,,Deployed or NOT Available,,,calibration,,,,,,,,,,,,
Seismographs,DL-UM-15376,Data Logger,Instantel,Micromate,UM15376,Sudbury,,,,Deployed or NOT Available,,James Ross,Calibration,,,,,,,,,,,,
Seismographs,DL-UM-17604,Data Logger,Instantel,Micromate,UM17604,Sudbury,,,,Deployed or NOT Available,,,calibration,,,,,,,,,,,,
Seismographs,DL-UM-17605,Data Logger,Instantel,Micromate,UM17605,Sudbury,,,,Deployed or NOT Available,,,Calibration,,,,,,,,,,,,
Seismographs,DL-UM-17175,Data Logger,Instantel,Micromate,UM17175,Sudbury,,,M North Mid,Deployed or NOT Available,,,Calibration,,,,,,,,,,,,
Seismographs,DL-BA-9057,Data Logger,Instantel,Minimate Plus,BA9057,Sudbury,,,"May have water damage - June 27, 2025",Deployed or NOT Available,,,in office,,,,,,,,,,,,
Seismographs,DL-BE-20617,Data Logger,Instantel,Minimate Plus,BE20617,Sudbury,,,unit was submerged in water. might be damaged,Deployed or NOT Available,,,in office,,,,,,,,,,,,
Seismographs,DL-UM-8295,Data Logger,Instantel,Micromate,UM8295,Sudbury,,,,Deployed or NOT Available,,,in office - needs calibration,,,,,,,,,,,,
